Textbox46
Quantidade de registros: 612

dsArea1,anoAplicacao1,notaFinalPonderada1,dsQuestao1,dsQuestao_Abrev1,notafinal_Questao1,dsItemVerificacao1,dsItemVerificacao_Abrev1,notaFinal_ItemVerificacao1,dsQuestaoAuxiliar1,notaFinal_QuestaoAuxiliar,nmEntidadeVinculada,dsTipoResposta
Educação,2023,"4,66",A política de gestão de pessoas do Município na área da educação favorece a oferta de profissionais em quantidade suficiente e com as características necessárias para o desempenho de atividades nas unidades educacionais da rede municipal de ensino?  ,Gestão de pessoas,"4,10",O Município dispõe de processo estabelecido para a escolha dos diretores(as) das unidades educacionais da rede municipal de ensino que considere a participação da comunidade escolar?,Processo de escolha dos diretores,"0,70",O provimento do(a) atual gestor(a) escolar foi realizado por meio de processo seletivo baseado em critérios de mérito e desempenho ou mediante consulta pública à comunidade escolar precedida da análise de critérios técnicos de mérito e desempenho?,"3,30",BOSCO E M DOM EI EF,SIM
Educação,2023,"4,66",A política de gestão de pessoas do Município na área da educação favorece a oferta de profissionais em quantidade suficiente e com as características necessárias para o desempenho de atividades nas unidades educacionais da rede municipal de ensino?  ,Gestão de pessoas,"4,10",O Município realiza ações voltadas para a atenção à saúde dos profissionais da educação da rede municipal de ensino?,Atenção à saúde dos profissionais,"0,00",Os professores da unidade educacional têm acesso a serviço de psicologia ofertado pela escola ou pela secretaria municipal de educação (ou órgão equivalente)?,"0,00",ANJO DA GUARDA C M E I,NÃO
Educação,2023,"4,66",A política de gestão de pessoas do Município na área da educação favorece a oferta de profissionais em quantidade suficiente e com as características necessárias para o desempenho de atividades nas unidades educacionais da rede municipal de ensino?  ,Gestão de pessoas,"4,10",A política de formação continuada da rede municipal de ensino favorece a oferta de ações de capacitação que atendam às necessidades dos profissionais da educação do Município?,Formação continuada,"4,60","A carga de trabalho dos professores da unidade educacional prevê período reservado a estudos, planejamento e avaliação?","10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem instalações com condições suficientes de acessibilidade para pessoas com deficiência ou mobilidade reduzida?,Acessibilidade,"5,80",Todas as salas de aula da unidade educacional têm condições suficientes de acessibilidade para pessoas com deficiência ou mobilidade reduzida?,"5,00",BOSCO E M DOM EI EF,NÃO
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino atendem a condições legais e de segurança necessárias? ,Condições legais e de segurança,"10,00",A unidade educacional possui licença válida do Corpo de Bombeiros?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20","O Município realiza periodicamente levantamentos com o objetivo de identificar a adequação e as condições estruturais das instalações das unidades educacionais da rede municipal de ensino, de modo a subsidiar o planejamento para construção, adequação ou reforma dos prédios escolares?",Diagnóstico das instalações,"0,00","O levantamento sobre a estrutura física das unidades educacionais da rede municipal de ensino conclui sobre a existência, ou não, da necessidade de construção de novos prédios ou adequação de instalações escolares existentes, a fim de ampliar e qualificar o atendimento da demanda educacional no Município?","0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO (DEPENDÊNCIA)
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem instalações sanitárias suficientes e adequadas?,Instalações sanitárias,"10,00",A unidade educacional dispõe de banheiros destinados para uso exclusivo dos alunos?,"10,00",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem instalações com condições suficientes de acessibilidade para pessoas com deficiência ou mobilidade reduzida?,Acessibilidade,"5,80","As vias de circulação interna da unidade educacional têm portas com vão livre de, no mínimo, 80 cm?","10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem as instalações administrativas necessárias ao seu funcionamento?,Instalações administrativas,"10,00",A unidade educacional dispõe de sala exclusiva para coordenação pedagógica?,"10,00",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem as instalações administrativas necessárias ao seu funcionamento?,Instalações administrativas,"10,00",A unidade educacional dispõe de sala exclusiva de secretaria?,"10,00",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem instalações sanitárias suficientes e adequadas?,Instalações sanitárias,"10,00",A unidade educacional dispõe de banheiros destinados para uso exclusivo dos alunos?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem instalações com condições suficientes de acessibilidade para pessoas com deficiência ou mobilidade reduzida?,Acessibilidade,"5,80",As vias de circulação interna da unidade educacional têm pisos táteis?,"0,00",ANJO DA GUARDA C M E I,NÃO
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem as instalações administrativas necessárias ao seu funcionamento?,Instalações administrativas,"10,00",A unidade educacional dispõe de almoxarifado?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino atendem a condições legais e de segurança necessárias? ,Condições legais e de segurança,"10,00",Todos os botijões de gás existentes na unidade educacional estão localizados em área externa?,"10,00",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino atendem a condições legais e de segurança necessárias? ,Condições legais e de segurança,"10,00",A unidade educacional possui licença válida da Vigilância Sanitária?,"10,00",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem as instalações administrativas necessárias ao seu funcionamento?,Instalações administrativas,"10,00",A unidade educacional dispõe de almoxarifado?,"10,00",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino atendem a condições legais e de segurança necessárias? ,Condições legais e de segurança,"10,00",Todos os botijões de gás existentes na unidade educacional estão localizados em área externa?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino dispõem de instalações que favoreçam o bem-estar dos alunos durante o período em que permanecem no ambiente escolar?,Outras instalações,"6,40",A unidade educacional dispõe de refeitório?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem instalações com condições suficientes de acessibilidade para pessoas com deficiência ou mobilidade reduzida?,Acessibilidade,"5,80",As vias de circulação interna da unidade educacional têm rampas em alternativa a locais acessados por meio de escadas?,"5,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino dispõem de espaços pedagógicos que favoreçam o processo de aprendizagem de seus alunos?,Espaços pedagógicos,"1,30",A unidade educacional dispõe de sala de leitura?,"0,00",BOSCO E M DOM EI EF,NÃO
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino dispõem de instalações que favoreçam o bem-estar dos alunos durante o período em que permanecem no ambiente escolar?,Outras instalações,"6,40","A unidade educacional dispõe de sala multiuso (música, dança, artes etc.)?","0,00",BOSCO E M DOM EI EF,NÃO
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino dispõem de instalações que favoreçam o bem-estar dos alunos durante o período em que permanecem no ambiente escolar?,Outras instalações,"6,40",A unidade educacional possui salas de repouso para as crianças da educação infantil?,"5,00",BOSCO E M DOM EI EF,NÃO
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino atendem a condições legais e de segurança necessárias? ,Condições legais e de segurança,"10,00",A unidade educacional possui licença válida da Vigilância Sanitária?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem instalações com condições suficientes de acessibilidade para pessoas com deficiência ou mobilidade reduzida?,Acessibilidade,"5,80",Há banheiros adequados para uso dos alunos com deficiência ou mobilidade reduzida?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino atendem a condições legais e de segurança necessárias? ,Condições legais e de segurança,"10,00",A unidade educacional possui licença válida do Corpo de Bombeiros?,"10,00",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem instalações com condições suficientes de acessibilidade para pessoas com deficiência ou mobilidade reduzida?,Acessibilidade,"5,80",As vias de circulação interna da unidade educacional têm corrimão e guarda corpos?,"5,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino dispõem de instalações que favoreçam o bem-estar dos alunos durante o período em que permanecem no ambiente escolar?,Outras instalações,"6,40",A unidade educacional dispõe de pátio escolar?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino dispõem de instalações que favoreçam o bem-estar dos alunos durante o período em que permanecem no ambiente escolar?,Outras instalações,"6,40",A unidade educacional dispõe de quadra esportiva?,"0,00",BOSCO E M DOM EI EF,NÃO
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino atendem a condições legais e de segurança necessárias? ,Condições legais e de segurança,"10,00",A unidade educacional possui autorização de funcionamento emitida pelo conselho de educação?,"10,00",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino dispõem de instalações que favoreçam o bem-estar dos alunos durante o período em que permanecem no ambiente escolar?,Outras instalações,"6,40",A unidade educacional dispõe de pátio escolar?,"10,00",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem instalações sanitárias suficientes e adequadas?,Instalações sanitárias,"10,00",A unidade educacional dispõe de banheiros adequados aos alunos da educação infantil?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino dispõem de espaços pedagógicos que favoreçam o processo de aprendizagem de seus alunos?,Espaços pedagógicos,"1,30",A unidade educacional dispõe de sala de recursos multifuncionais para Atendimento Educacional Especializado?,"6,70",ANJO DA GUARDA C M E I,NÃO
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino dispõem de espaços pedagógicos que favoreçam o processo de aprendizagem de seus alunos?,Espaços pedagógicos,"1,30",A unidade educacional dispõe de biblioteca?,"0,00",BOSCO E M DOM EI EF,NÃO
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino dispõem de espaços pedagógicos que favoreçam o processo de aprendizagem de seus alunos?,Espaços pedagógicos,"1,30",A unidade educacional dispõe de laboratório de ciências?,"0,00",BOSCO E M DOM EI EF,NÃO
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem instalações com condições suficientes de acessibilidade para pessoas com deficiência ou mobilidade reduzida?,Acessibilidade,"5,80",As vias de circulação interna da unidade educacional têm rampas em alternativa a locais acessados por meio de escadas?,"5,00",ANJO DA GUARDA C M E I,NÃO
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20","O Município realiza periodicamente levantamentos com o objetivo de identificar a adequação e as condições estruturais das instalações das unidades educacionais da rede municipal de ensino, de modo a subsidiar o planejamento para construção, adequação ou reforma dos prédios escolares?",Diagnóstico das instalações,"0,00",O levantamento sobre a estrutura física das unidades educacionais da rede municipal de ensino contempla o diagnóstico das condições de conservação dos prédios escolares e indica eventuais necessidades de reformas ou manutenção de suas instalações?,"0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO (DEPENDÊNCIA)
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem as instalações administrativas necessárias ao seu funcionamento?,Instalações administrativas,"10,00",A unidade educacional dispõe de sala exclusiva de diretoria?,"10,00",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem instalações sanitárias suficientes e adequadas?,Instalações sanitárias,"10,00",Os banheiros destinados para uso dos alunos são separados por sexo?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20","O Município realiza periodicamente levantamentos com o objetivo de identificar a adequação e as condições estruturais das instalações das unidades educacionais da rede municipal de ensino, de modo a subsidiar o planejamento para construção, adequação ou reforma dos prédios escolares?",Diagnóstico das instalações,"0,00","O levantamento sobre a estrutura física da unidade educacional conclui sobre a necessidade, ou não, de ampliação ou adequação de suas instalações?","0,00",ANJO DA GUARDA C M E I,NÃO
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem as instalações administrativas necessárias ao seu funcionamento?,Instalações administrativas,"10,00",A unidade educacional dispõe de sala exclusiva de professores?,"10,00",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem instalações sanitárias suficientes e adequadas?,Instalações sanitárias,"10,00",A unidade educacional dispõe de banheiros adequados aos alunos da educação infantil?,"10,00",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino dispõem de instalações que favoreçam o bem-estar dos alunos durante o período em que permanecem no ambiente escolar?,Outras instalações,"6,40","A unidade educacional dispõe de sala multiuso (música, dança, artes etc.)?","0,00",ANJO DA GUARDA C M E I,NÃO
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem instalações com condições suficientes de acessibilidade para pessoas com deficiência ou mobilidade reduzida?,Acessibilidade,"5,80",As vias de circulação interna da unidade educacional têm corrimão e guarda corpos?,"5,00",ANJO DA GUARDA C M E I,NÃO
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino atendem a condições legais e de segurança necessárias? ,Condições legais e de segurança,"10,00",A unidade educacional possui autorização de funcionamento emitida pelo conselho de educação?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem as instalações administrativas necessárias ao seu funcionamento?,Instalações administrativas,"10,00",A unidade educacional dispõe de sala exclusiva de professores?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem instalações com condições suficientes de acessibilidade para pessoas com deficiência ou mobilidade reduzida?,Acessibilidade,"5,80",As vias de circulação interna da unidade educacional têm pisos táteis?,"0,00",BOSCO E M DOM EI EF,NÃO
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem as instalações administrativas necessárias ao seu funcionamento?,Instalações administrativas,"10,00",A unidade educacional dispõe de sala exclusiva de secretaria?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino dispõem de instalações que favoreçam o bem-estar dos alunos durante o período em que permanecem no ambiente escolar?,Outras instalações,"6,40",A unidade educacional dispõe de parque infantil?,"10,00",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino dispõem de instalações que favoreçam o bem-estar dos alunos durante o período em que permanecem no ambiente escolar?,Outras instalações,"6,40",A unidade educacional possui salas de repouso para as crianças da educação infantil?,"5,00",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem instalações sanitárias suficientes e adequadas?,Instalações sanitárias,"10,00",Os banheiros destinados para uso dos alunos são separados por sexo?,"10,00",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem as instalações administrativas necessárias ao seu funcionamento?,Instalações administrativas,"10,00",A unidade educacional dispõe de sala exclusiva de diretoria?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem instalações com condições suficientes de acessibilidade para pessoas com deficiência ou mobilidade reduzida?,Acessibilidade,"5,80",Há banheiros adequados para uso dos alunos com deficiência ou mobilidade reduzida?,"10,00",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem instalações sanitárias suficientes e adequadas?,Instalações sanitárias,"10,00",A unidade educacional dispõe de banheiros para o uso exclusivo dos funcionários?,"10,00",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino dispõem de espaços pedagógicos que favoreçam o processo de aprendizagem de seus alunos?,Espaços pedagógicos,"1,30",A unidade educacional dispõe de sala de recursos multifuncionais para Atendimento Educacional Especializado?,"6,70",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem instalações sanitárias suficientes e adequadas?,Instalações sanitárias,"10,00",A unidade educacional dispõe de banheiros para o uso exclusivo dos funcionários?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino dispõem de instalações que favoreçam o bem-estar dos alunos durante o período em que permanecem no ambiente escolar?,Outras instalações,"6,40",A unidade educacional dispõe de parque infantil?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20","O Município realiza periodicamente levantamentos com o objetivo de identificar a adequação e as condições estruturais das instalações das unidades educacionais da rede municipal de ensino, de modo a subsidiar o planejamento para construção, adequação ou reforma dos prédios escolares?",Diagnóstico das instalações,"0,00",O levantamento sobre a estrutura física da unidade educacional contempla o diagnóstico das condições de conservação do prédio escolar e indica as necessidades de manutenção ou reforma de suas instalações?,"0,00",BOSCO E M DOM EI EF,NÃO (DEPENDÊNCIA)
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20","O Município realiza periodicamente levantamentos com o objetivo de identificar a adequação e as condições estruturais das instalações das unidades educacionais da rede municipal de ensino, de modo a subsidiar o planejamento para construção, adequação ou reforma dos prédios escolares?",Diagnóstico das instalações,"0,00",O levantamento sobre a estrutura física da unidade educacional contempla o diagnóstico das condições de conservação do prédio escolar e indica as necessidades de manutenção ou reforma de suas instalações?,"0,00",ANJO DA GUARDA C M E I,NÃO
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino dispõem de instalações que favoreçam o bem-estar dos alunos durante o período em que permanecem no ambiente escolar?,Outras instalações,"6,40",A unidade educacional dispõe de pátio escolar coberto?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem as instalações administrativas necessárias ao seu funcionamento?,Instalações administrativas,"10,00",A unidade educacional dispõe de sala exclusiva para coordenação pedagógica?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino possuem instalações com condições suficientes de acessibilidade para pessoas com deficiência ou mobilidade reduzida?,Acessibilidade,"5,80",Todas as salas de aula da unidade educacional têm condições suficientes de acessibilidade para pessoas com deficiência ou mobilidade reduzida?,"5,00",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",As ações do Município contribuem para a existência de unidades educacionais com instalações que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?,Instalações das unidades escolares,"6,20",As unidades educacionais da rede municipal de ensino dispõem de instalações que favoreçam o bem-estar dos alunos durante o período em que permanecem no ambiente escolar?,Outras instalações,"6,40",A unidade educacional dispõe de refeitório?,"10,00",ANJO DA GUARDA C M E I,SIM
